comment,rate
Tất mỏng lắm nha :)))))))))))) giao hàng 2ngày là tới nơi rùi nè,4
"Tất mỏng nhẫn k đẹp như hình
H/a và vid chỉ mang tính chất nhận xu",3
"Tất mỏng nhưng vẫn ổn,giao hàng cũng nhanh nhưng bị lỗi hơi nhiều-,-",3
Tất mỏng nhưng với hía đấy thì quá uki r đáng mua nhak,5
"Tất mỏng quá, nhưng cũng khá mát, không có bo chun nên dễ tuột",4
"Tất mỏng 
Tất trắng phần đầu ngón chân may bị lỗi, có giày mang vào che thì vẫn ok 
Tất đen ổn nha",3
"Tất mỏng tẹt, mềm mại phù hợp mùa hè
Mình ko biết làm sao cho cổ nó nhăm nhăn lại giống hình mẫu.
Giá thì chắc hơi mắc
Nên hạ xuống",4
Tất mỏng thấy được cả chân bên trong,1
"tất mỏng vãi, mình mua 8k/ đôi của shop kia thấy dày dặn hơn nhiều luôn, Nhận hàng đúng thất vọng",2
"Tất mỏng và to ạ🥲
Nhưng với giá này thì tạm chấp nhận được ạ .:)))",2
tất mỏng vl =))) chân to mang vào nhìn thô kệt =))) gaio hơi lâu nhe,2
"tất mỏng xíu áaa trời, bạn nào mà chân hơi bự xíu đi kì lắm nên là chắc sẽ pass lại z",3
Tất một chiếc bị rách,1
"Tất mượt, vải tạm được, sợi vải dễ bị lỗi :(( vì nếu móng tay mn lỡ chạm kéo cái là sợi vải ra ngoài lun:( chất vải mượt thôy chứ cx k ưng ý lắm🥹",4
Tất này chỉ cổ trung thôi chứ mình thấy nó k phải loại cao cổ mình muốn,4
"Tất ngắn quá shop ơi, ghi là tất cao cổ mà ngắn quá rồi em ơi em bảo anh ơi yyy",3
Tất okay nhưng mà mình đặt theo mẫu lại giao cho mình đúng một loại :))),3
"Tất oke nha khá là đẹp 
Baby baby ohhh ...",5
"Tất oki nha nhìn rất cutie, mà giao lâu quá ạ ☺️😍💝",5
"Tất ok nha mọi người , giao hàng cực nhanh , 5 sao",5
"Tất ổn,đẹp khá ổn so với tầm giá. “Tìm trận đấu” và nhập tên đội bóng để tìm nhanh trận đấu cần xem kèo",4
"Tất ổn cũng được, shop giao hàng đủ chất lượng ok thôi",4
Tất ổn nhưng shop giao sai . Mình đặt 3322 shop giao 2102 cổ thấp. Chán luôn,4
"Tất ổn đẹp ko chỉ thừa
Kjhfaafhcxdhjbfreqadguijvfdrsfghujjgfrtyesdguujjgfrdfgyuijhgreedfyuhggyyy hình ảnh minh hoạ nha mn",5
Tất quá dài không giống như hình,2
Tất quá mỏng,2
tất quá mỏng không giống hình mang dễ gião,2
"Tất quá xấu, quá thất vọng, mua lần đầu còn đẹp, lần 2 quá khác so vs lần trước",2
"Tất quá xinh .giao hàng siêu nhanh 
Hjsksnjsjsksjsjjsjsjsbdjssjbzmzksbwiajsbjzjznznzjjsnsnznnzjzjzjzjbzjznxjzjsnbsjsjsbzjzjznnzjzjsjznnxnxnxnxnnznzjsjsjsjwjjwjsjsjjsjsjsjsjjsjsjsjsjjsjsjsjjsjsjsjsjsjsjjsjsjsjjs",5
Tất rách,3
Tất rất dày và đẹp k có chỉ thừa và bụi bẩn j lun í sẽ mua thêm nha,5
"Tất rất mỏng và trơn, gần như ko có ma sát nên đi bình thường dễ trượt ngã. Vải không thấm mồ hôi nên hơi sợ thối chân",3
"Tất rất rất chật, bạn nào chân bé thì đi tạm chứ cổ chân bó chặt quá. Bên trong nhiều chỉ thừa",3
Tất rất xinh với dễ thương shop cũng vui tính hiền dịu như gái mới lớn tym 1 sao cho người bán 🤣🤣,1
Tất rất đẹp mỏng vừa phải có điều có dãn chưa như mình mong đợi nhưng với giá này thì khá là oce các bạn nên mua nhé 🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲 ưng sp nm k ch ưng về cách shop phục vụ cần khắc phục ạ đóng gói sơ Sài trừ 2 sao,3
tất rất đẹp ship nhanh hàng rẻ đẹp mọi người nên mua,5
"Tất rẻ, dài, đẹp nhưng mỏng lắm luôn, nói chung là không ưng mấy",3
Tất rẻ mà siêu đẹp với chất lượng luôn đáng để mua nha giao cũng nhanh nữa,5
tất siêu mỏng ai muốn dùng tất mỏng thoáng mát thì mua chứ với giá tiền này mua được loại tốt hơn nhiều,1
"Tất siêu xinh luôn nha . Chất mềm khá ổn phù hợp về giá , mọi người nên mua ạ",5
Tất siêu xin lại còn rẻ coi live lên dc giảm .xin lắm luôn mn lên mua nha ....lười chụp mn thông cảm nhưng mà nhìn tất ở ngoài đẹp hơn trong hình,5
"Tất thế này bạn nào hôi chân không nên đi nha vì nó hôi mất đôi tất đẹp, giá tiền đi đôi chất lượng nhá... Hàng ok lắm mà về nhanh hơn cả giày mình order cơ ý",5
Tất trắng hơi mỏng nha . Nhưng với giá tiền như thế thì không đòi hỏi gì thêm😀😀,4
"Tất trắng mỏng, thấm hút mồ hôi, phù hợp đi mùa hè và mùa thu.",5
"Tất trắng nhưng bị mấy vết bẩn như này mình cũng không muốn mang nữa. Tất cũng hơi mỏng, hợp đi mùa hè thui nha.",1
"Tất trơn chất liệu oke, tất họa tiết hơi mỏng cảm giác sợi vải đan không chắc ấy. Giao hàng nhanh",5
"Tất TT-1 có 2 đốm bẩn màu đen nha, vẫn như mấy tất khác tất khá mỏng đi mấy hôm chắc dão ngay",3
"tất tương đối mỏng, với giá này thì không yêu cầu gì hơn, dùng thấy ổn sẽ tiếp tục quay lại ủng hộ sốp.",4
"Tất vải dày giao hàng khá nhanh, hàng giống như hình siêu cute luôn",5
Tất vải mỏng chất xấu. K dày dặn như trong hình. Trả hàng mà không được chấp nhận. Không nên mua,1
"Tất vải đẹp, giống hình , cơ mà rách hẳn 3 lỗ ở gót chân :/ vote 1 sao cho shop rút kinh nghiệm ạ",2
Tất về khá là đẹp nhưng shop giao nhầm mẫu 3 đôi của mình nên hơi thất vọng,3
"Tất về đẹp lắm nè,cx khá dày đó nhưng mik thấy khá ngắn so vs hình",5
Tất vừa mỏng vừa ngắn. Trả hàng thì không chấp nhận. Không nên mua tất,2
"tất xấu, mỏng, ngắn mọi người mua nên chú ý 
ảnh trên mạng khác xa so với khi mua
sau khi đánh giá sản phẩm tệ thì shop có gọi điện bảo mình phải đánh giá 5 sao cho shop
Thất vọng !!!!!!",1
Tất xấu ạ,2
"Tất xấu không giống ảnh, quá đắt, vải không được dày nói chung là không đẹp",2
tất xấu lắm. mà mua deal rẻ nên thôi chấp nhận vậy :((((((((((((((((,3
"Tất xịn.đi bền mà siêu co giãn mn ạ
Giao hàng cũng nhanh",5
"Tất xinh, đóng gói hơi sơ sài nhưng không sao, giao hàng nhanh",4
"Tất xinh ạ, nhưng do đơn hàng em thiếu, mọi người đặt hàng nhiều thì nên có video quay lúc mở hàng ạ, để có thể được giải quyết nhanh chóng, do lần đầu em gặp trường hơp vậy, nên em có cảm giác trải nghiệm khá là tệ, và cũng ko đc nhân viên xin lỗi. Tất dày dặn, trong tầm giá tốt 🤎",2
"Tất xinh lắm, rất là ưng cao và mềm sẽ mua ở đây nhiều lần nữa . Chời oi thích quá ạ mn nên mua nhé",5
"Tất xinh lắm mng uiiiiii gấc xinh , hơn cả tưởng tượng mà k nghĩ là rẻ vậy á , dày dặn lắm lunnn , lất hàng về thi nhau đòi mua . CSKH cực tốt nhíe , shop nch dễ thương áaaa mà hàng giao nhanh , mình đặt nhìu lắm mà shop giao đủ với đúng phân loại hàng á :3 mng có thấy sản phẩm của shop thì mua liền ik nha",5
"Tất xinh lông mềm, mịn, tất mỏng ko dày dặn cho lắm, hơi gião thì phải và mùi lắm",4
"Tất xinh mềm, shiper thân thiện
Tất shop giao không giống màu mình đặt nhưng thui không sao vẫn chấp nhận được",3
"Tất xinh nhưng mà hơi mỏng, phần cổ không đẹp như trên hình 🥲..",4
"Tất xinh okiii đẹp khá dày dặn shipper thân thiện, nhanh mới 3 ngày là giao rồi shop cũng rất cute cho kẹo 🍬 nữa mình rất thích giá cũng rẻ sẽ ủng hộ shop trong những lần tới :3",5
"tất xinh qaa mỗi tội vải hơi mỏng, màu sắc kh được đều
Giao hàng lâu đặt từ 8/8 mà nay mới nhận được😢",4
tất xinh tất cũng oki không có phàn nàn gì hết chỉ là giao hơi lâu á,5
"Tất xinh xắn, sạch sẽ. Hàng về nhanh hơn so với dự kiến.
Tuy nhiên phần quà tặng lại không có như trong đơn hàng.
Quà tặng phải là mấy món như tiêu đề như cột tóc carô hay kẹp chứ mình có mua đâu :] . Đi tặng mình dây cột tóc nhỏ? (Trong khi cột tóc nhỏ là quà nếu mua cột tóc carô hay kẹp)",2
"Tất đeo thoáng, loại hơn 9k đi lên chân rất mượt, mướt. Tất Cao hơn mắt cá chân 5 cm nhé mn.🌀🥹😶‍🌫️😂🦖🫶🏻🥲😑🤡🧑🏻‍💻",5
"Tất đẹp, dày dặn, vải ko bị mỏng như những shop khác bán, chất lượng tốt so với giá tiền, chuẩn bị hàng và giao hàng nhanh. Nên mua nha mn",5
"tất đẹp, mà giao hơi lâu nha, đặt từ tháng trước nay mới vè, đóng gói không kĩ mở ra xém rách vớ",3
"Tất đẹp, nhưng vải hơi mỏng, jabgsuisoksbajaospanvwgausjsbsjks",5
"Tất đẹp , rẻ ,hơi mỏng , bên ngoài có dài hơn trong ảnh.
Hình ảnh chỉ mang tính chất nhận xu",5
"Tất đẹp , rẻ giao hàng hơi lâu ………………..abbananananamansbsbsbsnsnsnnsnssnwnnwjakwkmwndndnssn",4
"Tất đẹp, đóng hàng chắc chắn ạ. Hình ảnh mang tính chất nhận xu , mh lười chụp hình",5
"Tất đẹp, đúng với mô tả
Hình mang chỉ mang tính chất nhận xu",5
"Tất đẹp. Màu kem rất đẹp. Giá rẻ, shop giao hàng nhanh. Gói hàng chắc chắn",5
"Tất đẹp ạ,đáng để mua sẽ ủng hộ shop tiếp lần sau.Hình ảnh chỉ mang tính chất nhận xu thôi ạ😘",5
tất đẹp ạ mọi người nên mua nhé . Em không có chụp ảnh nên kh có để đăng . Hình ảnh và vid không lq sr,4
Tất đẹp ạ nhưng giao hàng hơi lâu. Ảnh và video không liên quan ạ,4
"tất đẹp co dãn tốt 
hình ảnh chỉ mang tc nhận xu",5
Tất đẹp dày dặn lém á có cái 15cm thì nó mỏng hơn xíu,4
tất đẹp giao hàg nhah có điều tất hơi mỏg so vs nhữg j mog đợi (hìh ảh mag tíh chất nhận xu),3
"tất đẹp giày dặn cổ cao rất ưng ý
rất đáng xiền nhaaa
nên mua nha mn 🙄",3
"Tất đẹp hoạ tiết cute, nên mua nhe mn shop nhiều tất đẹp lắm nhee",5
"Tất đẹp hơi mỏng co giãn tốt.hay rụng lông lắm.đặt màu cafe giao màu xanh rêu
Hình ảnh chỉ mang tính chất nhận xu",3
Tất đẹp lắm ạ bbbbbbdhnfnccbbdbxncnxbbcbcncnncncncibsnsnsns,5
"Tất đẹp lắm nha mọi người, dễ thương mà dày dặn nữa, nên mua",5
"Tất đẹp lắm nha
Mọi người nên mua
Giáo hàng nhanh
Shipper thân thiện
Sau sẽ ủng hộ shop tiếp
Hình ảnh chỉ mang tính chất nhận xu",5
Tất đẹp lắm nha vừa đủ chiều dài vừa đủ ấm nha còn rẻ nữaaaaaAaaaaaaaaaaaaaaaaaaaaa các bạn nên mua,5
Tất đẹp nhg có 1 2 đôi bị bẩn,4
"Tất đẹp như mô tả cũng k dày không mỏng nha , đáng mua mặc chơi chơi v kkk❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5
"Tất đẹp nhưng phần cổ tất không được may gập lại giống loại khác mà lại may theo một đường chỉ làm lúc đi vào hơi khó khăn với bó chân, lằn luôn 😢",5
Tất đẹp như rất mỏng  đường chỉ ko chắc chắn nhìn hơi nhỏ hình đẹp  như 70k như này cũng là ok lắm rồi nếu như tất ko mỏng thì tuyệt vời 10 điểm luôn ý,4
Tất đẹppp cb hàng hơi lâuu giao hàng nhanh chất vải mềm thoáng nên mua ạaa,5
"tất đẹp rất xinh ạ,shop giao hàng đầy đủ nói chung là hog có rì để chê hết ạ",5
"Tất đẹp shop giao đúng mẫu nên mua
Còn ở được tặng 10 kẹo
M.nguoi mua ung họ shop nhe",5
"Tất đẹp và rất dày dặn đáng để có mang với dày 
Dễ phối với các dôi giày khác nha",5
Tất đẹp xinh nên mua nhé,5
Tất đẹp xinh xỉu .Shoop đóng gói tốt nhưng mà nó hơi to so vs mình,5
"Tất đẹp xịn mịn vải đẹp
Giá cũng hợp lý nói chung là sẽ ủng hộ dài dài",5
Tất đẹp đúng hình hình ảnh nhưng chỉ thừa bị lòi ra chất tất dễ bung lắm mọi ng đi cẩn thận k bị rách toạc ra đó tất chỉ để đẹp thôi đi sợ bung lắm video minh hoạ,3
"Tất đi êm lắm nhó
Nhưng mà cảm giác dễ bị dãn
Hình ảnh và vid chỉ để nhận xu hhhii",5
tất đi thích lắm mn ôii đáng tiền nha giá hs nữa 100đ cho Shop,5
"Tất đúng chất lượng luôn, nhìn qua ảnh vì nhờ người nhận, thấy vậy chứ không chắc lắm về chất lượng nhưng tin là oke",4
Tât đúng mẫu mk đặt. Chất liệu ok so vs giá tiền . Lần đầu tiên mua của shop mà ntn thì quá ok rồi. Lần sau ủng hộ típ👍👍👍,5
tất được có 4 đôi rất mỏng manh mình k thích lắm cho shop 3 sao để cải thiện,3
"Tất được tặng, hơi mỏng. Shop đóng gói cẩn thận.....",4
"Tất được tặng xinh nha. Giao hàng khá nhanh, đặt hàng 2 ngày đã nhận được.",3
"Tay áo dài thêm vài cm nữa thì hoàn hảo(Đi xe máy ngồi chồm chồm nên tay áo bị kéo lên trên, 1 khúc tay bị nắng cháy) , nhưng cũng cực tốt !",5
"tay áo khá rộng so với thân áo 
không có sản phẩm tặng kèm nên việc đánh giá mệt x2
hình ảnh và vd chỉ mang tính chất nhận xu",3
"Tấy đẹp đi chất len k quá dày, hình ảnh chỉ mang tính chất nhận xu",5
T có mua gì cho anh biết rồi anh có chơi kh đi học lại đi làm về nhà rồi,5
T có 👍 thôi chứ có yyyyyy không có gì để bàn về việc này là tnao dc là,2
Tệ,1
tệ,3
"Tệ,đồ nhìn rất gê,đổi hàng thì k đc bị hủy,k nên mua,tht k đáng 1sao",1
Tệ! Như hàng giả í.,1
Tệ. Độ dính thấp. Nếu k muốn nói là có thể rơi,3
Tệ almws nha mn kh nên mua đou ah sẽ k ưuy kaji lâmg sau đau j habgf kém chát lượng,1
Tệeeeeeee. Cực kì bực bội. Quần dùng mấy tuần đã sờn. Vải kém quá thể.,1
"Tệ hại, 4 áo không đồng đều từ chất vải đến size, giống như hàng tồn bỏ vào cho đủ đơn hay sao. Đặt XXL giao 2 cái như size S còn 2 cái như 3X. Đề nghị Tiki thu hồi.",1
TỆ HẠI . KHUYẾN MÃI ẢO. GIAO HÀNG LÁO. LỖI SAI KHÔNG NHẬN TRÁCH NHIỆM CÒN THÁI ĐỘ BỐ LÁO VỚI KHÁCH . SHOP TỆ HẠI.,1
Tệ ko đẹp giống ảnh mẫu xíu nào á trời thất vọng,1
tệ lắm váy như đã qua sử dụng r bẩn còn cũ nữa,1
tệ mua tất ren mà giao clq gì á ủa là ren chưa:)) mỏng mà thôi có mấy chục ngàn à,1
Tệ nha quần rất rất tệ kiểu không hiểu sao bán được luôn á kiểu tui mong chờ xog ra đưa quần kiểu k muốn mặc luôn,1
"Tệ thực sự.! K thể mặc nổi vừa dặm vừa ngứa, chưa bgio mua đồ shoppe mà tệ ntn. Đồng ý là tiền nào của nấy, nhưng quần này k thể nào mặc được. Từ chất đến form. Rất k hài lòng",1
Tệ với tôi.  Chật mà kéo cao cũng vẫn ko ôm sát dc,1
Te vvvvbjjkkkkknnfdxxxxcccvg,1
TGDD - Ma OTP cua ban la 707429. Ma co hieu luc trong vong 1 phut. Vui long khong chia se ma nay voi nguoi khac.,2
"Tg giao hàng nhanh, giày đẹp, chất liệu tốt, form đẹp
đóng gói chắc chắn. Có miếng lót giữ form nên k bị hư hỏng trong tg di chuyển. Mình rất hài lòng về sản phẩm mà mình đã bỏ tiền ra. 
 đáng mua về trải nghiệm.",5
"thái độ của ng trả lời tin nhắn khách hàng thực sự sốc, bạn nào đọc cmt này mua được thì cứ mua, còn mình thì lỡ rồi nên thôi. không thiếu shop bán quần áo.  giờ không lẽ lại nói bố láo, mất dạy.",1
"Thái độ làm việc của nhân viên hơi cọc nhe, mình thấy mấy bạn ko thân thiện cho lắm với giày cũng sao sao í",3
"Thái độ phục vụ của shop chưa tận tình.Mình có nhắn tin nhờ shop tư vấn nhưng lúc đấy ngoài giờ làm việc của shop, nhưng khi shop vào giờ làm việc thì mình cũng không nhận được phản hồi của shop",3
