comment,label,rate,Column1
Tra lai hang mà chua thay tiên cả tháng ui.,NEG,1,
Nhờ lộc cũa cj mà e hãnh diện hà😘😘😘😘.,POS,5,
Rất đẹp nha mấy bạn.,POS,5,
Chúc shop bạn bán đắc.,POS,5,
son lên màu đẹp. khoảng tầm 10 15s là khô rồi. giữ màu khá tốt. đánh xong cảm giác hơi khô.,POS,4,
"Váy đẹp lên form chuẩn, ngực lép bận càng xinh.",POS,5,
"Chất lượng sản phẩm tuyệt vời, ram ngon lành :))).",POS,5,
Rộng quá huhu.,NEU,3,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,POS,5,
Hình xinh xắn.,POS,5,
"chất lượng sản phẩm tốt, shop phục vụ nhiệt tình, giao hàng rất nhanh.",POS,5,
Chị chủ siêu nhiệt tình ❤.,POS,5,
"Áo lót bị xù lông, quần đẹp vừa vặn.",NEU,3,
Áo ngon ...,POS,5,
Shop phục vụ rất tốt.,POS,5,
"Áo đẹp, form rộng.",POS,5,
Váy kẻ đuôi cá hơi rộng nhưng cũng khá đẹp.,NEU,3,
Giao hành cực nhanh nay đặt mai có r ạ❤️.,POS,5,
Với chất lượng vậy thì Rất đáng tiền.,POS,5,
Shop phục vụ rất tốt.,POS,5,
Chắc chắn em sẽ ủng hộ shop tiếp .,POS,5,
Hơi mỏng nhưng mình rất thích.,POS,4,
"Khi nào shop về lại màu hồng cho mình biết nhé, muốn đặt thêm.",POS,5,
Đóng gói sản phẩm chắc chắn buòn vì shop k kiểm tra kĩ hàg.,NEG,2,
Váy ok.nhưng mà sz 26 vậy mà bạn mình mặc k vừa.,POS,4,
Áo đẹp qtqd.,POS,4,
Áo giặt ra màu!,NEG,2,
"Vừa mặc bị bục 1 đoạn, chỉ may hơi mỏng.",NEU,3,
"Áo rất đẹp, đáng đồng tiền.",POS,4,
Thích nhất trong gói hàng luôn.,POS,5,
Thời gian giao hàng rất nhanh Shop phục vụ khá tốt.,POS,5,
Nhưng bù lại chủ Shop dễ thương nên tạm hài lòng.,NEU,3,
"Thời gian giao hàng rất nhanh,hàng rất mỏng các bạn cân nhắc khi mua,tính ra cũng ko rẻ đâu!",NEG,2,
Giày có hộp nhưng không phải của adidas !,NEG,2,
Thời gian giao hàng rất nhanh Chất lượng sản phẩm ok so với giá phục vụ chu đáo.,POS,4,
Hợp với giá.,POS,5,
Thời gian giao hàng chậm Chất lượng sản phẩm tốt.,POS,4,
Mặc rất thoải mái.sẽ ủng hộ shop.,POS,4,
Vải khá ổn.,POS,4,
"Không giống với hình, giao hành ko như bài đăng nói.",NEG,1,
Hàng ok.,NEU,3,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh nhưng trong ba Cây có 1 Cây son chứa khá nhiều chì.,POS,5,
Đẹp nhưng gửi 2đôi giống nhau.,NEU,3,
Nhìn như vải bao tải ấy.,NEG,1,
"K thể nào mặc như vậy nếu k đem sửa -> shop đã nhiệt tình đổi nhưng mình từ chối vì mình ở sg, gửi lại mất time.",NEG,2,
Áo giống hình mà mình hơi lùn nên size s mặc vẫn bị trùng.😓.,POS,4,
Áo đep lắm.,POS,4,
Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt.,POS,5,
Giá ok lắm nha shop.,POS,5,
Chất áo dày dặn rất đẹp mình r hài lòng.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Rất đẹp!,POS,5,
Vải ok ma quá rộg lun.,POS,4,
"áo đẹp , giao hàng đúng nhanh iu shop nhìu.",POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.,POS,5,
Nhưng vì giá khá rẻ nên chịu vậy.,NEG,2,
Thời gian giao hàng nhanh.,POS,5,
Shop phục vụ tận tình.,POS,5,
"Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt, Áo hơi ngắn so vs ảnh.",POS,4,
vải có giãn mà ít... bên trong dính màu hơi vàng.. lần sau mong shop coi kỉ dùm...!,NEU,3,
Đem đổi lại dc size thì mình sẽ đánh giá lại sản phẩm.,NEU,3,
Vải mỏng quá có thể nhìn thấy bên trong.,NEG,1,
Chất lượng như giá tiền.,NEU,3,
"Đóng gói cẩn thận, quần đẹp.",POS,5,
"Xuất sắc, nhưng hơi rộng so với size bình thường 😛.",POS,4,
Chất liệu vải mỏng hơn so với lần đầu tiên đặt.,NEG,1,
"Mới dùng bữa đầu tiên, mở ra mới biết túi bị sứt quai cả 2 bên (gần như còn dính tí tẹo vào giỏ).Nản!",NEG,1,
"Đóng gói sản phẩm rất đẹp và chắc chắn> Âm thanh nghe êm, mic cũng tốt. sẽ ung hộ shop.",POS,5,
"Mình rất ưng chất vải, nhưng bo áo chật quá mình cài nút lại ko đc.",POS,4,
Shop numberone!,POS,5,
"Shop thân thiện, nhiệt tình lắm luôn.",POS,5,
Với giá này thì tuyệt rồi.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn hàng chính hãng.,POS,5,
Áo len tăm 2 dây chất lượng kém.,NEG,2,
Dễ thương xỉu.,POS,5,
"Mình cao 1m55, 44kg mà mặc size S thấy cộc, biết thế chọn size M -_-.",NEG,2,
"Chất lượng sản phẩm tuyệt vời, hàng chất đẹp!",POS,5,
Quá ok.,POS,4,
Nhầm size .,NEU,3,
Bạn nào ngục nhỏ k nên mua áo này mình mặc nó trượt đi rất xấu đã nt cho shop đề đổi nhưng k dc chấp nhận thôii nó k đáng b nhiu tiền chấp nhận làm ghẻ lau k mặc dc.,NEG,1,
Chất vãi đep dày dặn.,POS,5,
"Hàng đúng hình, âm.thanh ổn, giá cả hợp lý.",POS,4,
Giao sai màu.,NEG,2,
Thời gian giao hàng rất nhanh.,POS,5,
Nhin cuq duoc nhuq hk ung lam.,NEG,2,
sp k check dc mã vạch. chắc hàng nhái.,NEG,1,
rất cute âm thanh vang trong nữa.,POS,5,
Đã ghi chú lấy màu hồng phấn nhưng khi nhận là màu gỗ.,NEG,2,
gậy này đặt dọc điện thoại được. cho 5 sao.,POS,5,
Sẽ ủng hộ tiếp.,POS,5,
"Giao nhanh , chất đẹp ❤❤❤.",POS,5,
Pretty good.,POS,4,
"Mình tưởng 2 sp là 199k chứ nhỉ , hóa ra 1 chiếc.",NEU,3,
"Hộp đựng sản phẩm nhái hàng USA , dễ vỡ rách, nghi hộp giả in ở VN rồi đóng gói.",NEU,3,
"Cả 3 màu đều đẹp, chất vải dày dặn, gói hàng đẹp và chắc chắn, shop phục vụ chu đáo.",POS,5,
Max đẹp Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
bóng hơi cứng kim bơm hơi khó dùng nói chung với tầm giá này là rất okê :)).,POS,4,
Còn chất vải thì phù hợp giá tiền.,POS,5,
Cảm ơn shop nhiều ạ.,POS,5,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, lần đầu dặt hàng thì được lần sau ko hài lòng.",POS,4,
Mong rằng shop rút kinh nghiệm về đều này nhé!,NEU,3,
Sản phẩm đúng như hình.,POS,5,
Mỗi tội rộng vãi nhái.,NEG,2,
Có nguyên cọng tóc bên trong túi đựng quần :(.,NEG,1,
"Trôi mầu nhanh,han xử dụng thi ngắn,giao hag chậm.",NEG,1,
Giao đủ hàng và hàng thì xinh lắm.,POS,4,
Cổ lông bị máy lỗi há hốc anh.đường chỉ ko đẹp bị lỗi.chất liệu mình OK chỉ ko thích mấy lỗi kia.,NEU,3,
Ao rat đẹp.,POS,5,
"Chất lượng sản phẩm tuyệt vời, ao dep lam shop.",POS,5,
Sẽ quay lại mua áo của shop nữa ạ.,POS,4,
Mình mua sp còn được shop tặng thêm món quà nhỏ rất dễ thương.,POS,4,
goood.,POS,5,
"Màu áo đẹp, chuẩn hình.",POS,5,
Shop nhiệt tình.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Đẹp lắm ạ ❤❤❤ đế êm chân còn đc tặng vớ nữa 👍 Rất đáng tiền.,POS,5,
149k.,POS,4,
"chất vải mỏng , khg đẹp.",NEU,3,
Đẹp lắm!,POS,5,
Vải tốt.,POS,4,
Da mềm mại.,POS,4,
"Áo đẹp như hình, chất áo mặc mát.",POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn!,POS,5,
Chất đẹp ren đẹp y hình luôn 👍🏻👍🏻👍🏻 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Hàng của chị thì đẹp khỏi bàn ạ!,POS,5,
Sản phẩm khá ok.,POS,4,
Chất lượng sản phẩm tuyệt vời Chưa dùng.,POS,5,
Mình dat quan SaiL 49kg nhung nhận được người Mac 39kg còn dc mà Sao 49kg mặc dc co chứ thất vọng quá.,NEG,1,
Thích mê.,POS,5,
Ao đẹp.,POS,5,
Dáng áo đẹp lắm ạ.,POS,4,
Váy đẹp giá hợp lí.,POS,5,
Uy tín của shop chỉ là một cái quần.,NEG,1,
Chất lượng sản phẩm tuyệt vời.cảm ơn món quà nhỏ nhé.,POS,5,
vải đẹp nhưng gửi hk đúng màu.,NEG,2,
"Lại còn đc tặng 2 gói kẹo rất cute, ký ức tuổi thơ ùa về.",POS,5,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,POS,5,
"Bị mất niềm tin vào mua hàng qua mạng, biết là mua hàng giá sale sẽ không đẹp bằng giá thường, nhưng không nghĩ sản phẩm lại tồi đến nt, chọn một màu gửi một màu, shop cũng k nói là có Size, gửi toàn size bé tẹo như của trẻ con, k vừa cái nào, quá tồi.",NEG,1,
Shop nc dễ thg . 5sao cho shopp.,POS,5,
Sản phẩm rất ok.ae ytam nhé.,POS,5,
Chất lượng sản phẩm tuyệt vời Áo đep chât đep màu đep Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,POS,5,
Thời gian giao hàng rất nhanh.,POS,4,
"Chất lượng sản phẩm tuyệt vời, Shop phục vụ rất tốt, Đóng gói sản phẩm rất đẹp và chắc chắn.",POS,5,
Dáng xấu.,NEG,2,
Sp Ok!!!!,POS,4,
Đóng gói sản phẩm kém Shop phục vụ kém.,NEG,1,
Hình ảnh đẹp.,NEU,3,
Mua về làm đồ trang trí thôi.,POS,4,
Chất quần mềm.,NEU,3,
Chất lượng sản phẩm tuyệt vời!!,POS,5,
vải hơi nóg hình dán cứg.,NEU,3,
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Chất lượng sản phẩm tuyệt vời Giá cả chấp nhận được Chất lượng sản phẩm tốt.,POS,5,
Hàng nói chung Ok từ a đến z nhưng có cai pin màu hết 5 sao nha shop thanks.,POS,5,
Làm ăn mất uy tín . 39k không phải tiền ak.,NEG,1,
Ở ngoài thì không có gì bàn cãi .,POS,5,
Áo đẹp ạ.thank shop.,POS,4,
"Đóng gói rất kĩ, đẹp, gọn.",POS,5,
Hang rât tôt ủng hộ dài dài.,POS,5,
.,POS,5,
Áo mỏng nhưng phù hợp giá tiền.,POS,4,
Thời gian giao hàng rất nhanh.,POS,4,
"Vải đẹp, đường chỉ chắc chắn, mn nên mua mặc nhé, giá cả rẻ mà chị lượng rất tốt, mua 4 bộ sẽ đặt thêm, cám ơn shop ạ.",POS,5,
Chất lượng sản phẩm tuyệt vời !!!,POS,5,
Rẻ so với giá tiền.,POS,5,
"Giao hàng nhanh, nhưng k đúng mẫu chọn, chất vải tạm được.",NEU,3,
"Áo rật đẹp, còn có quà tặng kèm nữa, yêu quá.",POS,5,
"Ô có hơi ""mỏng manh"" một chút.",POS,4,
Rất đáng tiền váy mặc lên chuẩn như hình rất ok.,POS,5,
Shop giao có 1 kẹp tóc mất hạt.,NEU,3,
"Mình rất thương shop này luôn.. lần đầu mua đồ tại shop nhưng mình ko thể chê môt chỗ nào từ đường chỉ...cúc, dây kéo,chất liệu vải...noi chung mọi thứ đều rất tốt.",POS,5,
Xài như bị điện giật vậy ahuhu.,NEU,3,
Hàng giống hình.,NEU,3,
Bản thân tôi đã gặp !,NEG,1,
Mua của shop 7 bộ đều ưng ạ ❤️.,POS,5,
Minh cao 1m6 nang 57kg mà thở không nổi.,NEG,2,
"Hàng kém chất lượng, ko chấp nhận đuọc.",NEG,1,
Shop giao hàng bao nhanh.,POS,5,
Áo siêu đẹp ❤ chủ shop siêu dễ thương ❤❤❤.,POS,5,
Ko đúng trọng lượng.,NEG,2,
Sp chất lg ok so với giá đó và giao hàng nhanh.,POS,4,
Recommend mọi người mua ở đây nhé😉.,POS,5,
"Nghe tiếng bước chân PUGB tốt, mỗi tội mic thu hơi kém.",NEU,3,
Sảng phẩm này rất OK.,POS,5,
Shop phục vụ nhiệt tình dễ thương.Chúc shop luôn có nhiều khácb hàng .Thời gian giao hàng nhanh.,POS,4,
"Chủ shop nói chuyện rất lịch sự, dễ thương!",POS,5,
Cảm ơn shop.,POS,5,
Áo ở ngoài đẹp hơn trong hình .,POS,5,
Túi nhỏ hơn so với trên hình Chất lượng sản phẩm tạm được.,NEU,3,
Cảm ơn shop.,POS,5,
Thời gian giao hàng khá ok.,POS,4,
"Dài hơn mình nghĩ, 1m58 mặc đến trên đầu gối một chút.",POS,4,
Nhưng nói chung chất lượng hàng tốt đáng tiền.,POS,4,
Chất lượng tốt.,POS,5,
"Mẫu bộ này đẹp lắm lắm lun ❤💚❤❤From đẹp, rộng rãi, chất vải kate như shop miêu tả, mặc lên thích lắm 😂😂😂 shop tư vấn nhiệt tình, chú ý tới khách.",POS,5,
Thời gian giao hàng chậm.,NEG,2,
Đẹp lm ạ.,POS,5,
Quá đẹp cho một cuộc tình:3.,POS,5,
Thanks shop!,POS,5,
"Ống đùi ko có giãn được, nên bạn nào đùi to quá thì sẽ không mặc vừa.",NEU,3,
Hơi bị rác da.,NEG,2,
"Đây là món khoái khẩu của mình, nên sẽ ủng hộ shop dài dài.",POS,5,
Hàng chất lượng.,POS,5,
"Tôi rất hài lòng về chất lượng sản phẩm, hàng được giao rất nhanh chỉ sau 1 ngày đặt.",POS,5,
Rách nách.,POS,5,
son màu siêu đẹp cũng siêu lì 😂😂 ưng ghê luôn á.,POS,5,
Tạm được Đóng gói sản phẩm rất đẹp và chắc chắn.,NEU,3,
Tạm thời nghe oki không biết lâu dài thì thế nào.,POS,5,
Vải đẹp dày dặn.,POS,4,
Sách hay.,POS,4,
Ok ngon lành ngoài trừ việc shop bạn ko rep ib để lấy thêm hàng.,NEU,3,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng tuy hơi lâu nhưng shop đã rất cố gắng!,POS,5,
Cơ mà chất lượng và giá cả tương xứng.,POS,4,
"Túi đẹp, chưa dùng nên ko biết giữ nhiệt ntn.",POS,5,
Thời gian giao hàng rất nhanh.,POS,5,
Shop bán đồ đẹp lắm ak phục vụ nhiệt tình có điều vải hơi nhăn.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt và nhiệt tình Thời gian giao hàng rất nhanh mỗi tội áo hơi nhiều chỉ thừa nhưng cx ko sao Rất đáng tiền.,POS,5,
Chất lượng sản phẩm tuyệt vời vải dày đẹp hơn mong đợi.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng tạm ổn Thời gian giao hàng rất nhanh.,POS,5,
Nguyên seal nhưng chất lượng giấy không tốt lắm.,NEG,2,
Nó hơi rông hơn so voi sai.,NEU,3,
Ko giật mạnh như quảng cáo.,NEU,3,
"Đẹp, chất lượng, rất thích luôn!",POS,5,
Co dãn tốt.,POS,5,
Rất mỏng.,NEG,2,
Lần t3 mua của shop.,POS,5,
Chất lượng hàng rất đẹp như mong muốn ạ.,POS,5,
Rất hay tặng thêm quà.,POS,4,
"Áo lỗi thì chủ hứa đổi xong nt ko thèm xem, k thèm trả lời.",NEG,1,
Shop phục vụ rất tốt!,POS,5,
Shop giao hàng cực nhanh lun!,POS,5,
Mình rất hài lòng.,POS,5,
E chưa sd nên chưa biết nhưng khi sờ vào vải thì mát ạ....nói chung cũng ok.,POS,4,
"Kích hoạtđược. shop tư vấn nhiet tình, hướng dẫn rõ ràng.",POS,4,
Sản phẩm rất đẹp .,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
"Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh, thanks shop, thanks shoppe.",POS,5,
Sản phẩm cũng được.,POS,4,
Sản phẩm chất lượng.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Đáng đồng tiền.,POS,5,
"Đóng gói sản phẩm rất đẹp và chắc chắn, áo đẹp như hình luôn giao hàng cực nhanh.",POS,5,
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,POS,5,
Áo đẹp lắm.,POS,5,
Sọc áo màu xám k phải màu xanh nên trông cũ.,NEG,2,
Đẹp lắm :).,POS,5,
Giao hàng rất nhanh.,POS,5,
Giá cả hợp lí.,POS,5,
May là bịch của mình ko bị bể.,NEU,3,
Hàng đẹp chất lượng . giao hàng nhanh 5 sao cho shop 👍👍.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Mẫu đẹp.,POS,5,
"Vải xấu, form k đẹp.",NEG,1,
Thôi xài tạm Chất lượng sản phẩm rất kém.,NEG,1,
Nói chung là đáng tiền :))).,POS,5,
Shop phục vụ rất tốt nhưng đóng gói hộp bị mốp k vui lắm.,NEU,3,
Sản phẩm đẹp .,POS,4,
Sao quần bé thế như quần của trẻ con . có số to hơn đổi cho tôi mặc ko vừa.,NEG,1,
Sản phẩm đúng mô tả.,NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.,POS,5,
"Shop chu đáo, vui tính.",POS,5,
Rất hài lòng.,POS,5,
Áo bự lắm luôn.,NEU,3,
"Áo lên dáng xinh lắm ạ, biết thế đặt luôn hai màu cho đỡ mất công :D.",POS,5,
Shop đóng gói sp chắc chắn.,POS,4,
À quên chị chủ shop cực đáng yêu kể mà có nhiều sao chắc cho 10 sao luôn.,POS,5,
Chất vải phù hợp với giá tiền nhưng phần khoét ở phía tay rộng không ôm vào bắp tay bị xoè ra.,POS,4,
"áo siêu siêu đẹp, đẹp ko tả đc.",POS,5,
Dùng mấy lọ timeless b5 rồi.,POS,4,
"Áo đẹp mê luôn nè, Chất siêu siêu đẹp, phải nói là đẹp ko có j đẹp bằng luôn chứ moa moa😘.Giao hàng nhanh nx ms đặt tối hôn thứ 5 mà thứ 7 đã nhận đc rồi nè mặc dù là mk ở Hà Nội chứ 😘😍.",POS,5,
Phù hợp với giá tiền.,POS,4,
Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.,POS,5,
Chất liệu và kiểu dáng đẹp nhưng đường chỉ may k chắc chắc lắm!,NEU,3,
